Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
,,,,,,,,,,,,,,,,,,Float,3.0,,,0.0,ACT/360,26000000.0,USD,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,,0.0,ACT/365.FIXED,220000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.39,,,0.0,ACT/360,90000000.0,CAD,MTH,MTH,Float,0.0,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.0,ACT/360,2000000.0,PLN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.065,,,0.0,ACT/365.FIXED,170000000.0,EUR,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,50000000.0,USD,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.306,,,0.0,30/360,57000000.0,SGD,MTH,MTH,Fixed,0.0,,,0.0,ACT/365.FIXED,2200000000.0,JPY,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.154,,,0.0,30/360,50000000.0,USD,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,,0.0,30/360,4000000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.7165,,,0.0,1/1,600000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,30/360,230000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.4691,,,0.0,ACT/365.FIXED,79000000.0,AUD,MTH,MTH,Float,0.0,NZD-BBR-FRA,,0.0,ACT/360,170000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.117,,,0.0,ACT/365.FIXED,160000000.0,EUR,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,,0.0,ACT/360,2000000000.0,SEK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.2725,,,0.0,ACT/360,3000000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,,0.0,ACT/360,2000000000.0,EUR,3M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,4.105,,,0.0,ACT/360,52000000.0,USD,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,,0.0,ACT/360,400000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.723,,,0.0,ACT/360,200000.0,USD,MTH,MTH,FIXED,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,,0.0,ACT/365.FIXED,550000000.0,ZAR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.3,USD.LIBOR.3M.BBA,,0.0,ACT/365.FIXED,550000000.0,ILS,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,,0.0,ACT/365.FIXED,12000000.0,KRW,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.1075,,,0.0,ACT/365.FIXED,23000000.0,USD,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,0.0,ACT/365.FIXED,314850000.0,THB,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.1425,,,0.0,ACT/360,20000000.0,AUD,MTH,MTH,Float,0.0,EUR.EURIBOR.6M.Reuters,,0.0,ACT/365.FIXED,17000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Float,1.366,,,0.0,ACT/365.FIXED,10000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,190000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.6375,,,0.0,ACT/365.FIXED,950000000.0,CHF,MTH,MTH,Float,0.0,USD-LIBOR-BBA,,0.0,ACT/360,220000000.0,NOK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.0,,,0.0,ACT/360,87000000.0,USD,MTH,MTH,Float,0.0,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,,0.0,ACT/360,9000000.0,CZK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.97,,,0.0,ACT/360,120000000.0,SGD,MTH,MTH,Float,0.0,GBP.GBP-WMBA-SONIA-COMPOUND.1T.GBP-WMBA-SONIA-COMPOUND,,0.0,ACT/365.FIXED,4000000.0,USD,6M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Float,1.793,,,0.0,ACT/365.FIXED,550000000.0,CHF,MTH,MTH,Float,0.0,EUR-EURIBOR-Reuters,,0.0,ACT/365.FIXED,140000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.7075,,,0.0,ACT/365.FIXED,40000000.0,USD,MTH,MTH,Float,0.0,TWD-TAIBOR,,0.0,30/360,20000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.25,,,0.0,ACT/365.FIXED,2000000.0,EUR,MTH,MTH,Float,3.25,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,,0.0,ACT/365.FIXED,170000000.0,PLN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.749,,,0.0,ACT/360,2000000000.0,CAD,MTH,MTH,Float,0.0,SEK.STIBOR.3M.SIDE,,0.0,ACT/360,240000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.0,,,0.0,ACT/365.FIXED,2000000.0,ZAR,MTH,MTH,Float,0.0,KRW-CD 91D,,0.0,ACT/365.FIXED,46000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.0,,,0.0,ACT/365.FIXED,58000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,0.0,ACT/360,8000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.0,USD.USD-LIBOR-BBA.3.,,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,,0.0,ACT/365.FIXED,1000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.585,,,0.0,ACT/360,5000000.0,NZD,MTH,,Float,0.0,,,0.0,ACT/360,76000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.4755,,,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,,0.0,ACT/360,750000000.0,USD,MTH,3,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.1,,,0.0,ACT/360,950000000.0,EUR,MTH,MTH,Float,5.736305,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,,0.0,ACT/365.FIXED,550000000.0,NOK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.75,,,0.0,ACT/360,89000000.0,EUR,MTH,,Fixed,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,0.0,ACT/365.FIXED,450000000.0,SEK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.235,,,0.0,ACT/360,23000000000.0,CHF,MTH,MTH,Float,0.0,NZD.NZD-NZIONA-OIS-COMPOUND.1T.NZD-NZIONA-OIS-COMPOUND,,0.0,ACT/360,100000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.18,,,0.0,ACT/365.FIXED,17000000.0,ZAR,MTH,MTH,Float,0.0,GBP-SONIA-COMPOUND,,0.0,ACT/365.FIXED,150000000.0,KRW,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.846,,,0.0,ACT/360,170000000.0,USD,MTH,MTH,Float,0.0,THB.THB-THBFIX-Reuters.6M.THB-THBFIX-Reuters,,0.0,ACT/365.FIXED,28000000.0,AUD,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.37,,,0.0,ACT/360,100000000.0,USD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,0.0,ACT/360,328575000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.74,,,0.0,ACT/360,190000.0,USD,MTH,MTH,Float,0.0,CLP.CLP-TNA.6M.CLP-TNA,,0.0,ACT/360,580000000.0,JPY,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.022,,,0.0,ACT/365.FIXED,240000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,,0.0,ACT/365.FIXED,230000000.0,USD,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.377,,,0.0,ACT/365.FIXED,46000000.0,USD,MTH,MTH,Float,0.0,SGD.SGD-SOR-VWAP.6M.SGD-SOR-VWAP,,0.0,ACT/360,2000000000.0,USD,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.11989,,,0.0,ACT/365.FIXED,11000000.0,USD,MTH,3M,Float,0.0,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,,0.0,ACT/360,35000000.0,USD,MTH,3M,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Float,2.21,,,0.0,ACT/360,170000000.0,CAD,MTH,MTH,Float,0.0,,,0.0,ACT/365.FIXED,60000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.163,,,0.0,ACT/360,2000000000.0,NZD,MTH,MTH,Float,0.0,EUR-EuroSTR-COMPOUND,,0.0,ACT/365.FIXED,110000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,FLOAT,0.245,,,0.0,ACT/365.FIXED,75000000.0,EUR,MTH,MTH,Float,0.0,CAD.BA.3M.CDOR,,0.0,1/1,750000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.0,,,0.0,ACT/365.FIXED,700000000.0,GBP,MTH,MTH,Float,0.0,ILS.ILS-TELBOR01-Reuters.3M.ILS-TELBOR01-Reuters,,0.0,ACT/360,3000000000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.1738,,,0.0,ACT/365.FIXED,2000000000.0,CAD,MTH,MTH,Float,0.0,GBP.GBP-LIBOR-BBA.3M.GBP-LIBOR-BBA,,0.0,ACT/365.FIXED,85000000.0,THB,6M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.176,,,0.0,ACT/360,200000000.0,EUR,MTH,MTH,Float,2.5,NZD.BBR.3M.FRA,,0.0,ACT/360,100000000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.975,USD.USD-LIBOR-BBA.3.,,0.0,ACT/360,150000000.0,JPY,6M,MTH,Float,0.0,USD.1 month Libor..,,0.0,30/360,150000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.4642,,,0.0,ACT/360,140000000.0,SGD,6M,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,,0.0,ACT/365.FIXED,28000000.0,USD,3M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.63325,,,0.0,ACT/360,343875000.0,CAD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3.,,0.0,30/360,440000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.75,,,0.0,ACT/360,500000000.0,HUF,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/360,130000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.126,,,0.0,ACT/360,170000000.0,SEK,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,,0.0,ACT/360,120000000.0,USD,6M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.236,,,0.0,ACT/365.FIXED,4000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/360,850000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.3733,,,0.0,ACT/360,45000000.0,AUD,MTH,MTH,Float,0.0,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,,0.0,ACT/365.FIXED,69000000.0,SEK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.745,,,0.0,ACT/365.FIXED,2200000000.0,AUD,MTH,MTH,Fixed,0.0,USD.LIBOR.3M.BBA,,0.0,ACT/360,1000000.0,MXN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.541,,,0.0,30/360,10000000.0,CAD,MTH,MTH,Float,1.5,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,,0.0,ACT/360,110000000.0,CZK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.975,,,0.0,ACT/360,9000000000.0,SEK,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,0.0,ACT/360,40000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.67155,,,0.0,ACT/365.FIXED,100000000.0,USD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,0.0,ACT/365.FIXED,21000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,7.705,,,0.0,ACT/365.FIXED,170000000.0,AUD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,0.0,ACT/360,200000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,FIXED,0.0,,,0.0,ACT/365.FIXED,170000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,97000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,5.2715,,,0.0,ACT/365.FIXED,19000000.0,EUR,6M,3M,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,340000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.0675,,,0.0,ACT/360,22000000.0,GBP,MTH,MTH,Float,0.0,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,,0.0,ACT/365.FIXED,3000000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.7813,,,0.0,ACT/360,53000000.0,MXN,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3.,,0.0,ACT/365.FIXED,250000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.5649,,,0.0,ACT/365.FIXED,410000000.0,ZAR,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,0.0,30/360,65000000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.03,,,0.0,ACT/365.FIXED,1000000.0,GBP,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/365.FIXED,110000000.0,MXN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.343,,,0.0,ACT/360,30000000.0,PLN,MTH,MTH,Float,0.0,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.0,ACT/365.FIXED,37000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.7096,,,0.0,ACT/360,84000000.0,SEK,MTH,MTH,Float,0.0,USD-Federal Funds-OIS Compound,,0.0,ACT/365.FIXED,37000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.2775,,,0.0,ACT/360,73000000.0,GBP,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,,0.0,ACT/360,180000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.915,,,0.0,ACT/360,54000000.0,AUD,MTH,MTH,Fixed,0.0,SGD.SGD-SOR-VWAP.6M.SGD-SOR-VWAP,,0.0,ACT/360,1100000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.0,,,0.0,ACT/360,160000000.0,NZD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,,0.0,ACT/365.FIXED,170000000.0,NOK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.32,,,0.0,ACT/365.FIXED,1000000000.0,SEK,MTH,MTH,Float,0.0,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,,0.0,ACT/360,2000000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.505,,,0.0,ACT/360,180000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,120000000.0,MXN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.16,,,0.0,ACT/360,3000000.0,USD,MTH,MTH,Float,0.0,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,0.0,ACT/360,400000.0,NZD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.654,USD-LIBOR-BBA,,0.0,30/360,15000000.0,GBP,MTH,3M,Float,0.0,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,,0.0,ACT/360,500000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.04,,,0.0,1/1,580000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,0.0,30/360,2000000000.0,HUF,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,6.54,,,0.0,ACT/360,2200000000.0,USD,MTH,MTH,Float,0.0,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,,0.0,30/360,19000000.0,HUF,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.679,,,0.0,ACT/360,56000000.0,HUF,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,,0.0,ACT/360,32000000.0,USD,MTH,3M,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.607,,,0.0,ACT/360,10000000.0,NOK,3M,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,0.0,ACT/360,220000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.3525,,,0.0,30/360,1000000000.0,MXN,MTH,MTH,Float,20.1,MXN.MXN-TIIE-Banxico.28D.MXN-TIIE-Banxico,,0.0,ACT/360,5000000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.0596,,,0.0,ACT/360,900000000.0,USD,3M,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,170000000.0,CZK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.2895,,,0.0,ACT/360,800000000.0,USD,MTH,MTH,Float,0.0,,,0.0,ACT/365.FIXED,50000000.0,GBP,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,4.04,,,0.0,ACT/365.FIXED,350000000.0,USD,MTH,MTH,Float,0.0,KRW-CD-KSDA-Bloomberg,,0.0,ACT/365.FIXED,2000000000.0,EUR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.0,,,0.0,ACT/365.FIXED,220000000.0,SGD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/360,900000000.0,USD,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.821,,,0.0,ACT/365.FIXED,180000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/365.FIXED,180000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.333,,,0.0,ACT/360,500000000.0,MXN,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/365.FIXED,160000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,4.565,,,0.0,ACT/365.FIXED,100000000.0,PLN,MTH,3,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,,0.0,ACT/360,480000000.0,NOK,MTH,,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.11989,,,0.0,ACT/365.FIXED,380000000.0,SGD,MTH,MTH,Float,0.0,ZAR-JIBAR,,0.0,ACT/360,9000000.0,HUF,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,4.94,,,0.0,ACT/360,850000000.0,KRW,MTH,3M,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,8000000.0,MXN,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.3925,,,0.0,ACT/360,85000000.0,NZD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/365.FIXED,190000000.0,GBP,6M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.936,,,0.0,ACT/360,440000000.0,SGD,3M,MTH,Float,0.0,USD.USD-LIBOR-BBA.3.,,0.0,ACT/360,430000000.0,INR,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.523,,,0.0,ACT/365.FIXED,1000000000.0,EUR,MTH,MTH,Float,0.0,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,,0.0,ACT/365.FIXED,70000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.281,,,0.0,ACT/365.FIXED,170000000.0,NOK,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,,0.0,ACT/360,130000000.0,AUD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,0.674,,,0.0,ACT/365.FIXED,39000000.0,THB,MTH,MTH,Float,0.0,AUD.AUD-BBR-BBSW.3M.AUD-BBR-BBSW,,0.0,ACT/365.FIXED,2000000.0,SEK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,2.7645,,,0.0,ACT/360,98000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-NZIONA-OIS-COMPOUND.1T.NZD-NZIONA-OIS-COMPOUND,,0.0,ACT/360,50000000.0,CZK,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,1.17125,,,0.0,ACT/360,49000000.0,USD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,0.0,ACT/360,120000000.0,GBP,3M,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,5.39093,,,0.0,ACT/365.FIXED,6000000.0,USD,MTH,MTH,Float,0.0,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,,0.0,ACT/365.FIXED,8000000.0,CAD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Float,0.04,,,0.0,ACT/365.FIXED,210000000.0,AUD,MTH,MTH,Float,0.0,USD.Libor.3M.Reuters,,0.0,ACT/365.FIXED,17000000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
,,,,,,,,,,,,,,,,,,Fixed,3.0,,,0.0,ACT/360,440000000.0,CAD,MTH,MTH,Float,1.235045,USD-SOFR-OIS Compound,,0.0,ACT/365.FIXED,32000000.0,USD,MTH,MTH,,,,,,,,,,,,0.0,
